Cluster Size,Phone Count,Loc Count,Phone Entropy,Loc Radius,Person Name Count,Valid URLs,Invalid URLs,Ads/week,Num URLs,Num Emails,Num Emails Val,Cluster Size Val,Phone Count Val,Loc Count Val,Phone Entropy Val,Loc Radius Val,Person Name Count Val,Valid URLs Val,Invalid URLs Val,Ads/week Val,Num URLs Val,cluster_id
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,0,13,1,1,0.0,0.0,0,0,0,6,0,213
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,15,1,1,0.0,0.0,0,0,0,5,0,214
3.367295829986474,0.6931471805599453,0.0,0.6637254974722313,0.0,0,0,0,1.6094379124341003,0,0.0,0,29,2,1,0.6637254974722313,0.0,0,0,0,5,0,215
3.295836866004329,0.0,0.6931471805599453,0.0,3.6934984239733173,0,0,0,1.6094379124341003,0,0.0,1,27,1,2,0.0,40.18518614975366,0,0,0,5,0,219
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,23,1,1,0.0,0.0,0,0,0,4,0,221
2.833213344056216,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,17,1,1,0.0,0.0,0,0,0,5,0,223
3.713572066704308,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,41,1,1,0.0,0.0,0,0,0,5,0,224
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,18,1,1,0.0,0.0,0,0,0,6,0,225
3.1780538303479458,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,24,1,1,0.0,0.0,0,0,0,4,0,227
3.295836866004329,0.6931471805599453,0.0,0.6591525038229908,0.0,0,0,0,1.3862943611198906,0,0.0,1,27,2,1,0.6591525038229908,0.0,0,0,0,4,0,228
3.367295829986474,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,29,1,1,0.0,0.0,0,0,0,5,0,229
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,1,23,1,1,0.0,0.0,0,0,0,7,0,230
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,15,1,1,0.0,0.0,0,0,0,5,0,231
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,21,1,1,0.0,0.0,0,0,0,6,0,232
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,1,21,1,1,0.0,0.0,0,0,0,7,0,233
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,23,1,1,0.0,0.0,0,0,0,5,0,234
3.4339872044851463,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,31,1,1,0.0,0.0,0,0,0,5,0,235
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,12,1,1,0.0,0.0,0,0,0,4,0,237
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,12,1,1,0.0,0.0,0,0,0,4,0,238
3.4657359027997265,0.0,0.6931471805599453,0.0,5.7156307731738085,0,0,0,1.9459101490553132,0,0.0,0,32,1,2,0.0,303.57563029336836,0,0,0,7,0,239
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,21,1,1,0.0,0.0,0,0,0,5,0,241
2.9444389791664403,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,1,19,1,1,0.0,0.0,0,0,0,7,0,242
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,15,1,1,0.0,0.0,0,0,0,5,0,243
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,18,1,1,0.0,0.0,0,0,0,4,0,246
2.8903717578961645,1.0986122886681098,0.0,1.0893096789558299,0.0,0,0,0,1.791759469228055,0,0.0,1,18,3,1,1.0893096789558299,0.0,0,0,0,6,0,247
3.7376696182833684,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,42,1,1,0.0,0.0,0,0,0,5,0,248
3.1780538303479458,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,24,1,1,0.0,0.0,0,0,0,4,0,252
3.912023005428146,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,50,1,1,0.0,0.0,0,0,0,5,0,253
3.6635616461296463,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,1,39,1,1,0.0,0.0,0,0,0,7,0,254
2.4849066497880004,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1.0986122886681098,0,0.0,0,12,2,1,0.6931471805599453,0.0,0,0,0,3,0,255
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,13,1,1,0.0,0.0,0,0,0,5,0,258
2.772588722239781,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,16,1,1,0.0,0.0,0,0,0,4,0,259
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,0,18,1,1,0.0,0.0,0,0,0,3,0,260
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,23,1,1,0.0,0.0,0,0,0,5,0,261
2.9444389791664403,0.6931471805599453,0.0,0.6917614988524178,0.0,0,0,0,1.3862943611198906,0,0.0,1,19,2,1,0.6917614988524178,0.0,0,0,0,4,0,262
2.772588722239781,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,16,1,1,0.0,0.0,0,0,0,5,0,265
3.5263605246161616,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,34,1,1,0.0,0.0,0,0,0,6,0,272
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,2.0794415416798357,0,0.0,1,23,1,1,0.0,0.0,0,0,0,8,0,273
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,18,1,1,0.0,0.0,0,0,0,6,0,275
3.295836866004329,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,27,1,1,0.0,0.0,0,0,0,5,0,278
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,15,1,1,0.0,0.0,0,0,0,4,0,279
2.3978952727983707,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,11,1,1,0.0,0.0,0,0,0,4,0,281
2.6390573296152584,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,14,1,1,0.0,0.0,0,0,0,4,0,282
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,13,1,1,0.0,0.0,0,0,0,3,0,283
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,13,1,1,0.0,0.0,0,0,0,3,0,284
3.6635616461296463,0.6931471805599453,0.6931471805599453,0.6901856760188042,8.244575938692002,0,0,0,1.9459101490553132,0,0.0,0,39,2,2,0.6901856760188042,3806.9207478772105,0,0,0,7,0,286
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,18,1,1,0.0,0.0,0,0,0,3,0,290
2.6390573296152584,2.0794415416798357,0.6931471805599453,2.007556307437838,7.788278879026275,0,0,0,0.0,0,0.0,0,14,8,2,2.007556307437838,2412.1623841501123,0,0,0,1,0,291
2.995732273553991,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,20,1,1,0.0,0.0,0,0,0,5,0,292
2.3978952727983707,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,11,1,1,0.0,0.0,0,0,0,4,0,296
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,15,1,1,0.0,0.0,0,0,0,4,0,297
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,21,1,1,0.0,0.0,0,0,0,4,0,300
2.9444389791664403,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,19,1,1,0.0,0.0,0,0,0,5,0,301
2.833213344056216,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,17,1,1,0.0,0.0,0,0,0,6,0,302
2.6390573296152584,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,14,1,1,0.0,0.0,0,0,0,4,0,303
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,21,1,1,0.0,0.0,0,0,0,4,0,306
2.995732273553991,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,20,1,1,0.0,0.0,0,0,0,5,0,309
2.6390573296152584,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,14,1,1,0.0,0.0,0,0,0,3,0,310
3.091042453358316,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,22,1,1,0.0,0.0,0,0,0,6,0,313
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,21,1,1,0.0,0.0,0,0,0,5,0,314
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,21,1,1,0.0,0.0,0,0,0,6,0,315
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,12,1,1,0.0,0.0,0,0,0,3,0,318
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,12,1,1,0.0,0.0,0,0,0,5,0,319
2.4849066497880004,0.6931471805599453,0.6931471805599453,0.6791932659915256,2.7281737417248664,0,0,0,1.3862943611198906,0,0.0,0,12,2,2,0.6791932659915256,15.3049107618174,0,0,0,4,0,321
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,12,1,1,0.0,0.0,0,0,0,4,0,326
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,13,1,1,0.0,0.0,0,0,0,5,0,327
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,15,1,1,0.0,0.0,0,0,0,4,0,331
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,18,1,1,0.0,0.0,0,0,0,4,0,339
2.833213344056216,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,17,1,1,0.0,0.0,0,0,0,4,0,343
3.295836866004329,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,27,1,1,0.0,0.0,0,0,0,6,0,348
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,12,1,1,0.0,0.0,0,0,0,4,0,349
2.3978952727983707,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,0,11,1,1,0.0,0.0,0,0,0,3,0,351
2.3978952727983707,1.0986122886681098,0.6931471805599453,1.0900596587107838,7.790863626950391,0,0,0,1.9459101490553132,0,0.0,0,11,3,2,1.0900596587107838,2418.405280546235,0,0,0,7,0,354
2.4849066497880004,0.6931471805599453,0.0,0.5623351446188083,0.0,0,0,0,1.9459101490553132,0,0.0,1,12,2,1,0.5623351446188083,0.0,0,0,0,7,0,364
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,15,1,1,0.0,0.0,0,0,0,4,0,376
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,12,1,1,0.0,0.0,0,0,0,4,0,391
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,13,1,1,0.0,0.0,0,0,0,5,0,393
2.3978952727983707,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,11,1,1,0.0,0.0,0,0,0,3,0,404
